measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,South Asia - WB,Female,60 to 64,Alcohol use disorders,Percent,1991,0.000204137,0.000245543,0.000165505
Deaths,South Asia - WB,Male,65 to 69,Alcohol use disorders,Percent,1991,0.001810378,0.002216237,0.001197669
Deaths,South Asia - WB,Female,65 to 69,Alcohol use disorders,Percent,1991,0.000214472,0.000261341,0.000167793
Deaths,South Asia - WB,Male,25 to 29,Opioid use disorders,Percent,1991,0.001778419,0.002204326,0.001438871
Deaths,South Asia - WB,Female,25 to 29,Opioid use disorders,Percent,1991,0.000541602,0.000682032,0.00043926
Deaths,South Asia - WB,Male,30 to 34,Opioid use disorders,Percent,1991,0.001493192,0.001805702,0.001265041
Deaths,South Asia - WB,Female,30 to 34,Opioid use disorders,Percent,1991,0.000702809,0.000873964,0.000574931
Deaths,South Asia - WB,Male,35 to 39,Opioid use disorders,Percent,1991,0.001016885,0.001236973,0.000852289
Deaths,South Asia - WB,Female,35 to 39,Opioid use disorders,Percent,1991,0.000719131,0.000892788,0.000577674
Deaths,South Asia - WB,Male,40 to 44,Opioid use disorders,Percent,1991,0.000964967,0.001178562,0.000814326
Deaths,South Asia - WB,Female,40 to 44,Opioid use disorders,Percent,1991,0.000519844,0.000635114,0.000422445
Deaths,South Asia - WB,Male,45 to 49,Opioid use disorders,Percent,1991,0.000836727,0.001054256,0.000663849
Deaths,South Asia - WB,Female,45 to 49,Opioid use disorders,Percent,1991,0.0005598,0.000712795,0.000427818
Deaths,South Asia - WB,Male,50 to 54,Opioid use disorders,Percent,1991,0.000517512,0.000640673,0.000416571
Deaths,South Asia - WB,Female,50 to 54,Opioid use disorders,Percent,1991,0.000500915,0.000613785,0.000400421
Deaths,South Asia - WB,Male,55 to 59,Opioid use disorders,Percent,1991,0.000581716,0.000739359,0.000456688
Deaths,South Asia - WB,Female,55 to 59,Opioid use disorders,Percent,1991,0.000364498,0.000460092,0.000289879
Deaths,South Asia - WB,Male,60 to 64,Opioid use disorders,Percent,1991,0.000270452,0.000343432,0.000210338
Deaths,South Asia - WB,Female,60 to 64,Opioid use disorders,Percent,1991,0.000325702,0.000417908,0.000245109
Deaths,South Asia - WB,Male,65 to 69,Opioid use disorders,Percent,1991,0.000363814,0.000474483,0.000282634
Deaths,South Asia - WB,Female,65 to 69,Opioid use disorders,Percent,1991,0.000320413,0.000410533,0.000242046
Deaths,South Asia - WB,Male,25 to 29,Alcohol use disorders,Percent,1990,0.006389584,0.007478265,0.004174838
Deaths,South Asia - WB,Female,25 to 29,Alcohol use disorders,Percent,1990,0.000280646,0.000319357,0.000244814
Deaths,South Asia - WB,Male,30 to 34,Alcohol use disorders,Percent,1990,0.011204597,0.012928112,0.007439827
Deaths,South Asia - WB,Female,30 to 34,Alcohol use disorders,Percent,1990,0.000458291,0.000535163,0.000393081
Deaths,South Asia - WB,Male,35 to 39,Alcohol use disorders,Percent,1990,0.010812976,0.012648877,0.007334379
Deaths,South Asia - WB,Female,35 to 39,Alcohol use disorders,Percent,1990,0.000991139,0.001168336,0.000828053
Deaths,South Asia - WB,Male,40 to 44,Alcohol use disorders,Percent,1990,0.009190645,0.01076363,0.0060507
Deaths,South Asia - WB,Female,40 to 44,Alcohol use disorders,Percent,1990,0.000791387,0.000945603,0.000661024
Deaths,South Asia - WB,Male,45 to 49,Alcohol use disorders,Percent,1990,0.009145578,0.011014209,0.006265529
Deaths,South Asia - WB,Female,45 to 49,Alcohol use disorders,Percent,1990,0.000802985,0.000941373,0.000679674
Deaths,South Asia - WB,Male,50 to 54,Alcohol use disorders,Percent,1990,0.005350321,0.006415725,0.003509687
Deaths,South Asia - WB,Female,50 to 54,Alcohol use disorders,Percent,1990,0.000939071,0.001132475,0.000772721
Deaths,South Asia - WB,Male,55 to 59,Alcohol use disorders,Percent,1990,0.004619259,0.005656949,0.002937441
Deaths,South Asia - WB,Female,55 to 59,Alcohol use disorders,Percent,1990,0.000332232,0.000389045,0.000275451
Deaths,South Asia - WB,Male,60 to 64,Alcohol use disorders,Percent,1990,0.002758786,0.003351716,0.001765304
Deaths,South Asia - WB,Female,60 to 64,Alcohol use disorders,Percent,1990,0.000205685,0.000242773,0.000167374
Deaths,South Asia - WB,Male,65 to 69,Alcohol use disorders,Percent,1990,0.001799201,0.002196197,0.001187168
Deaths,South Asia - WB,Female,65 to 69,Alcohol use disorders,Percent,1990,0.00021333,0.00025835,0.000166993
Deaths,South Asia - WB,Male,25 to 29,Opioid use disorders,Percent,1990,0.001910679,0.002352261,0.001550099
Deaths,South Asia - WB,Female,25 to 29,Opioid use disorders,Percent,1990,0.000550464,0.00068771,0.00044891
Deaths,South Asia - WB,Male,30 to 34,Opioid use disorders,Percent,1990,0.001571837,0.001906416,0.00131868
Deaths,South Asia - WB,Female,30 to 34,Opioid use disorders,Percent,1990,0.000713739,0.00088906,0.000585285
Deaths,South Asia - WB,Male,35 to 39,Opioid use disorders,Percent,1990,0.001077383,0.001296881,0.000910116
Deaths,South Asia - WB,Female,35 to 39,Opioid use disorders,Percent,1990,0.00073295,0.000910516,0.000589048
Deaths,South Asia - WB,Male,40 to 44,Opioid use disorders,Percent,1990,0.001004217,0.00120157,0.000857972
Deaths,South Asia - WB,Female,40 to 44,Opioid use disorders,Percent,1990,0.000523568,0.000638254,0.000426548
Deaths,South Asia - WB,Male,45 to 49,Opioid use disorders,Percent,1990,0.000858549,0.001063484,0.00068709
Deaths,South Asia - WB,Female,45 to 49,Opioid use disorders,Percent,1990,0.000575057,0.000730977,0.000441773
Deaths,South Asia - WB,Male,50 to 54,Opioid use disorders,Percent,1990,0.000527415,0.000648696,0.000421822
Deaths,South Asia - WB,Female,50 to 54,Opioid use disorders,Percent,1990,0.000509003,0.000624615,0.000410609
Deaths,South Asia - WB,Male,55 to 59,Opioid use disorders,Percent,1990,0.000588946,0.000740302,0.000464659
Deaths,South Asia - WB,Female,55 to 59,Opioid use disorders,Percent,1990,0.000366298,0.00046184,0.000292391
Deaths,South Asia - WB,Male,60 to 64,Opioid use disorders,Percent,1990,0.000274213,0.000345343,0.00021212
Deaths,South Asia - WB,Female,60 to 64,Opioid use disorders,Percent,1990,0.000330773,0.000426519,0.000250351
Deaths,South Asia - WB,Male,65 to 69,Opioid use disorders,Percent,1990,0.000366197,0.000473313,0.000284596
Deaths,South Asia - WB,Female,65 to 69,Opioid use disorders,Percent,1990,0.000318376,0.00040739,0.00023874
Deaths,North America,Male,25 to 29,Alcohol use disorders,Percent,1991,0.007328597,0.007793617,0.006909839
Deaths,North America,Female,25 to 29,Alcohol use disorders,Percent,1991,0.006542486,0.007063851,0.006074961
Deaths,North America,Male,30 to 34,Alcohol use disorders,Percent,1991,0.012654987,0.013279607,0.012047974
Deaths,North America,Female,30 to 34,Alcohol use disorders,Percent,1991,0.010387775,0.011076276,0.009758445
Deaths,North America,Male,35 to 39,Alcohol use disorders,Percent,1991,0.018489701,0.019396474,0.017661033
Deaths,North America,Female,35 to 39,Alcohol use disorders,Percent,1991,0.012405913,0.013109553,0.011722244
Deaths,North America,Male,40 to 44,Alcohol use disorders,Percent,1991,0.020608274,0.021554338,0.019667259
Deaths,North America,Female,40 to 44,Alcohol use disorders,Percent,1991,0.011781561,0.012518628,0.011041269
Deaths,North America,Male,45 to 49,Alcohol use disorders,Percent,1991,0.018871776,0.019659482,0.017998008
Deaths,North America,Female,45 to 49,Alcohol use disorders,Percent,1991,0.009163185,0.009725764,0.008614722
Deaths,North America,Male,50 to 54,Alcohol use disorders,Percent,1991,0.014191059,0.01479761,0.013565222
Deaths,North America,Female,50 to 54,Alcohol use disorders,Percent,1991,0.006492792,0.00682536,0.006166401
Deaths,North America,Male,55 to 59,Alcohol use disorders,Percent,1991,0.010044999,0.010399482,0.009678381
Deaths,North America,Female,55 to 59,Alcohol use disorders,Percent,1991,0.004324514,0.004551378,0.004117998
Deaths,North America,Male,60 to 64,Alcohol use disorders,Percent,1991,0.006854679,0.007133787,0.006587695
Deaths,North America,Female,60 to 64,Alcohol use disorders,Percent,1991,0.002780229,0.002922741,0.002639916
Deaths,North America,Male,65 to 69,Alcohol use disorders,Percent,1991,0.004335595,0.00452625,0.00417243
Deaths,North America,Female,65 to 69,Alcohol use disorders,Percent,1991,0.001725711,0.001827888,0.001625367
Deaths,Middle East & North Africa - WB,Male,25 to 29,Alcohol use disorders,Percent,1990,0.001704269,0.002121305,0.000980484
Deaths,Middle East & North Africa - WB,Female,25 to 29,Alcohol use disorders,Percent,1990,0.00084738,0.000976404,0.00073707
Deaths,Middle East & North Africa - WB,Male,30 to 34,Alcohol use disorders,Percent,1990,0.00247233,0.003120288,0.00169703
Deaths,Middle East & North Africa - WB,Female,30 to 34,Alcohol use disorders,Percent,1990,0.000896504,0.001036293,0.000781851
Deaths,Middle East & North Africa - WB,Male,35 to 39,Alcohol use disorders,Percent,1990,0.002741992,0.003416226,0.001886167
Deaths,Middle East & North Africa - WB,Female,35 to 39,Alcohol use disorders,Percent,1990,0.0008731,0.001038276,0.000746574
Deaths,Middle East & North Africa - WB,Male,40 to 44,Alcohol use disorders,Percent,1990,0.002731192,0.003403689,0.002030929
Deaths,Middle East & North Africa - WB,Female,40 to 44,Alcohol use disorders,Percent,1990,0.00076007,0.000887664,0.000655695
Deaths,Middle East & North Africa - WB,Male,45 to 49,Alcohol use disorders,Percent,1990,0.002292374,0.002782472,0.001725121
Deaths,Middle East & North Africa - WB,Female,45 to 49,Alcohol use disorders,Percent,1990,0.000475801,0.00055046,0.000409842
Deaths,Middle East & North Africa - WB,Male,50 to 54,Alcohol use disorders,Percent,1990,0.001456294,0.001727067,0.001124169
Deaths,Middle East & North Africa - WB,Female,50 to 54,Alcohol use disorders,Percent,1990,0.000314582,0.000370101,0.000270685
Deaths,Middle East & North Africa - WB,Male,55 to 59,Alcohol use disorders,Percent,1990,0.00106092,0.001264923,0.000839092
Deaths,Middle East & North Africa - WB,Female,55 to 59,Alcohol use disorders,Percent,1990,0.000222823,0.000257292,0.000189716
Deaths,Middle East & North Africa - WB,Male,60 to 64,Alcohol use disorders,Percent,1990,0.000723088,0.000852253,0.000567893
Deaths,Middle East & North Africa - WB,Female,60 to 64,Alcohol use disorders,Percent,1990,0.000157441,0.000179611,0.000131176
Deaths,Middle East & North Africa - WB,Male,65 to 69,Alcohol use disorders,Percent,1990,0.000455971,0.000542577,0.000362222
Deaths,Middle East & North Africa - WB,Female,65 to 69,Alcohol use disorders,Percent,1990,0.000119498,0.000138041,9.39E-05
Deaths,Middle East & North Africa - WB,Male,25 to 29,Opioid use disorders,Percent,1990,0.007035815,0.008902751,0.00548795
Deaths,Middle East & North Africa - WB,Female,25 to 29,Opioid use disorders,Percent,1990,0.004191227,0.005296026,0.003398502
Deaths,Middle East & North Africa - WB,Male,30 to 34,Opioid use disorders,Percent,1990,0.006194636,0.007722751,0.00468165
Deaths,Middle East & North Africa - WB,Female,30 to 34,Opioid use disorders,Percent,1990,0.003826161,0.004635561,0.003096772
Deaths,Middle East & North Africa - WB,Male,35 to 39,Opioid use disorders,Percent,1990,0.00524614,0.006642052,0.004033444
Deaths,Middle East & North Africa - WB,Female,35 to 39,Opioid use disorders,Percent,1990,0.002908239,0.003596529,0.00232475
Deaths,Middle East & North Africa - WB,Male,40 to 44,Opioid use disorders,Percent,1990,0.004452857,0.0053917,0.003557453
Deaths,Middle East & North Africa - WB,Female,40 to 44,Opioid use disorders,Percent,1990,0.002153289,0.002675101,0.001769312
Deaths,Middle East & North Africa - WB,Male,45 to 49,Opioid use disorders,Percent,1990,0.002207535,0.00278775,0.001724168
Deaths,Middle East & North Africa - WB,Female,45 to 49,Opioid use disorders,Percent,1990,0.001468293,0.001875735,0.001125776
Deaths,Middle East & North Africa - WB,Male,50 to 54,Opioid use disorders,Percent,1990,0.001268785,0.001565665,0.001005755
Deaths,Middle East & North Africa - WB,Female,50 to 54,Opioid use disorders,Percent,1990,0.000858765,0.001054924,0.00067691
Deaths,Middle East & North Africa - WB,Male,55 to 59,Opioid use disorders,Percent,1990,0.000811917,0.001014044,0.000643475
Deaths,Middle East & North Africa - WB,Female,55 to 59,Opioid use disorders,Percent,1990,0.000588505,0.000731543,0.00040239
Deaths,Middle East & North Africa - WB,Male,60 to 64,Opioid use disorders,Percent,1990,0.000510283,0.000681513,0.000419052
Deaths,Middle East & North Africa - WB,Female,60 to 64,Opioid use disorders,Percent,1990,0.000345198,0.000444088,0.000232454
Deaths,Middle East & North Africa - WB,Male,65 to 69,Opioid use disorders,Percent,1990,0.000308562,0.000422614,0.000252242
Deaths,Middle East & North Africa - WB,Female,65 to 69,Opioid use disorders,Percent,1990,0.000303958,0.000399173,0.000177084
Deaths,North America,Male,25 to 29,Opioid use disorders,Percent,1991,0.026260664,0.029179343,0.023574295
Deaths,North America,Female,25 to 29,Opioid use disorders,Percent,1991,0.021725536,0.023664892,0.019968114
Deaths,North America,Male,30 to 34,Opioid use disorders,Percent,1991,0.027692067,0.030410822,0.025203149
Deaths,North America,Female,30 to 34,Opioid use disorders,Percent,1991,0.021447946,0.023062945,0.019746404
Deaths,North America,Male,35 to 39,Opioid use disorders,Percent,1991,0.024910148,0.027315781,0.022821335
Deaths,North America,Female,35 to 39,Opioid use disorders,Percent,1991,0.018345514,0.019977794,0.016745691
Deaths,North America,Male,40 to 44,Opioid use disorders,Percent,1991,0.016784851,0.018636511,0.01517051
Deaths,North America,Female,40 to 44,Opioid use disorders,Percent,1991,0.010879729,0.011998448,0.009960037
Deaths,North America,Male,45 to 49,Opioid use disorders,Percent,1991,0.00764403,0.008596102,0.006784845
Deaths,North America,Female,45 to 49,Opioid use disorders,Percent,1991,0.005453691,0.006006871,0.00499521
Deaths,North America,Male,50 to 54,Opioid use disorders,Percent,1991,0.002935256,0.003258923,0.002661342
Deaths,North America,Female,50 to 54,Opioid use disorders,Percent,1991,0.002694278,0.002930212,0.002476639
Deaths,North America,Male,55 to 59,Opioid use disorders,Percent,1991,0.001237988,0.001377065,0.001113819
Deaths,North America,Female,55 to 59,Opioid use disorders,Percent,1991,0.001415151,0.001537064,0.001301603
Deaths,North America,Male,60 to 64,Opioid use disorders,Percent,1991,0.000561966,0.000610744,0.000514263
Deaths,North America,Female,60 to 64,Opioid use disorders,Percent,1991,0.000763224,0.000823846,0.000709058
Deaths,North America,Male,65 to 69,Opioid use disorders,Percent,1991,0.000328929,0.000354049,0.000305759
Deaths,North America,Female,65 to 69,Opioid use disorders,Percent,1991,0.000478283,0.000509308,0.000447149
Deaths,East Asia & Pacific - WB,Male,25 to 29,Alcohol use disorders,Percent,1991,0.004324078,0.00560952,0.003579231
Deaths,East Asia & Pacific - WB,Female,25 to 29,Alcohol use disorders,Percent,1991,0.002347767,0.002643008,0.002068856
Deaths,East Asia & Pacific - WB,Male,30 to 34,Alcohol use disorders,Percent,1991,0.006516687,0.007870138,0.005411796
Deaths,East Asia & Pacific - WB,Female,30 to 34,Alcohol use disorders,Percent,1991,0.002626716,0.002898375,0.002385078
Deaths,East Asia & Pacific - WB,Male,35 to 39,Alcohol use disorders,Percent,1991,0.007587249,0.010525615,0.006406988
Deaths,East Asia & Pacific - WB,Female,35 to 39,Alcohol use disorders,Percent,1991,0.002736223,0.003039563,0.002477012
Deaths,East Asia & Pacific - WB,Male,40 to 44,Alcohol use disorders,Percent,1991,0.007266887,0.010307098,0.006257377
Deaths,East Asia & Pacific - WB,Female,40 to 44,Alcohol use disorders,Percent,1991,0.002141501,0.002369379,0.001943292
Deaths,East Asia & Pacific - WB,Male,45 to 49,Alcohol use disorders,Percent,1991,0.00607842,0.007765849,0.005245726
Deaths,East Asia & Pacific - WB,Female,45 to 49,Alcohol use disorders,Percent,1991,0.001492768,0.0016573,0.001359068
Deaths,East Asia & Pacific - WB,Male,50 to 54,Alcohol use disorders,Percent,1991,0.004093663,0.005361416,0.003591181
Deaths,East Asia & Pacific - WB,Female,50 to 54,Alcohol use disorders,Percent,1991,0.001050786,0.001154239,0.000961112
Deaths,East Asia & Pacific - WB,Male,55 to 59,Alcohol use disorders,Percent,1991,0.002720301,0.003524353,0.002395128
Deaths,East Asia & Pacific - WB,Female,55 to 59,Alcohol use disorders,Percent,1991,0.00070843,0.00077537,0.000646998
Deaths,East Asia & Pacific - WB,Male,60 to 64,Alcohol use disorders,Percent,1991,0.001633105,0.002110949,0.00143691
Deaths,East Asia & Pacific - WB,Female,60 to 64,Alcohol use disorders,Percent,1991,0.000455737,0.000512475,0.000415821
Deaths,East Asia & Pacific - WB,Male,65 to 69,Alcohol use disorders,Percent,1991,0.000946951,0.001264543,0.000839754
Deaths,East Asia & Pacific - WB,Female,65 to 69,Alcohol use disorders,Percent,1991,0.000355781,0.000403109,0.000323138
Deaths,East Asia & Pacific - WB,Male,25 to 29,Opioid use disorders,Percent,1991,0.007879721,0.009443513,0.006313467
Deaths,East Asia & Pacific - WB,Female,25 to 29,Opioid use disorders,Percent,1991,0.007576527,0.009220463,0.006103329
Deaths,East Asia & Pacific - WB,Male,30 to 34,Opioid use disorders,Percent,1991,0.010262262,0.011923505,0.008608411
Deaths,East Asia & Pacific - WB,Female,30 to 34,Opioid use disorders,Percent,1991,0.008520898,0.010020988,0.007156954
Deaths,East Asia & Pacific - WB,Male,35 to 39,Opioid use disorders,Percent,1991,0.00810289,0.009366468,0.006779323
Deaths,East Asia & Pacific - WB,Female,35 to 39,Opioid use disorders,Percent,1991,0.007568218,0.008860906,0.006513783
Deaths,East Asia & Pacific - WB,Male,40 to 44,Opioid use disorders,Percent,1991,0.005775243,0.006657773,0.004863312
Deaths,East Asia & Pacific - WB,Female,40 to 44,Opioid use disorders,Percent,1991,0.004329565,0.005059623,0.003721877
Deaths,East Asia & Pacific - WB,Male,45 to 49,Opioid use disorders,Percent,1991,0.003536994,0.004227215,0.002944615
